store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order,adoption_probability,segment,potential_revenue,opportunity_tier,store_size
37434,STOP & SHOP #681,34,3,0,61,4,1,2861.0946,70,40.87278,46.90319016,1.147540984,0.06557377,0.016393443,0.00073638506,Low Potential,2.106867318686676,Tier 4,Small Store
72081,STOP & SHOP #722 BAKERY,34,26,0,5,2,0,542.5854,7,77.5122,108.51708,1.4,0.4,0.0,0.0007360746,Low Potential,0.39938333127084,Tier 4,Small Store
70751,STOP & SHOP #737 BAKERY,34,26,0,5,2,0,542.5854,7,77.5122,108.51708,1.4,0.4,0.0,0.0007360746,Low Potential,0.39938333127084,Tier 4,Small Store
73731,STOP & SHOP #714 BAKERY,34,26,0,5,2,0,539.8254,7,77.11791429,107.96508,1.4,0.4,0.0,0.0007360746,Low Potential,0.3973517653748399,Tier 4,Small Store
37002,STOP & SHOP #516-HUNTINGTON STATION,34,20,0,55,4,1,2854.7135,62,46.04376613,51.90388182,1.127272727,0.072727273,0.018181818,0.00073546416,Low Potential,2.09953946631816,Tier 4,Small Store
74041,STOP & SHOP #412 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590339292,Tier 4,Small Store
71491,STOP & SHOP #45 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590339292,Tier 4,Small Store
73691,STOP & SHOP #9 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590339292,Tier 4,Small Store
72201,STOP & SHOP #776 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590339292,Tier 4,Small Store
70411,STOP & SHOP #462 BAKERY BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590339292,Tier 4,Small Store
73571,STOP & SHOP #30 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590339292,Tier 4,Small Store
71151,STOP & SHOP #718 BAKERY,34,26,0,11,2,0,1229.1552,16,76.8222,111.7413818,1.454545455,0.181818182,0.0,0.000734993,Low Potential,0.9034204679136,Tier 4,Small Store
37485,0229 GIANT ROLLING ROAD,34,29,0,16,2,1,687.6215,19,36.19060526,42.97634375,1.1875,0.125,0.0625,0.0007341736,Low Potential,0.5048335520924,Tier 4,Small Store
73221,STOP & SHOP #729 BAKERY,34,26,0,5,2,0,694.8498,9,77.20553333,138.96996,1.8,0.4,0.0,0.00073174847,Low Potential,0.508455278029806,Tier 4,Small Store
37356,STOP & SHOP #2818,34,18,0,52,4,1,2738.3034,60,46.41192203,52.65968077,1.153846154,0.076923077,0.019230769,0.0007310333,Low Potential,2.00179097090322,Tier 4,Small Store
52593,THE MARKET ST THOMAS,1,33,0,2,1,0,2225.202,3,1112.601,1112.601,1.5,0.5,0.0,0.0007281333,Low Potential,1.6202436754266003,Tier 4,Small Store
37249,0781 GIANT HEDGES RUN,34,29,0,10,2,1,398.0935,11,36.19031818,39.80935,1.1,0.2,0.1,0.0007276706,Low Potential,0.2896809360011,Tier 4,Small Store
37312,0256 GIANT COURT HOUSE,34,29,0,10,2,1,398.0935,11,36.19031818,39.80935,1.1,0.2,0.1,0.0007276706,Low Potential,0.2896809360011,Tier 4,Small Store
74081,STOP & SHOP #726 BAKERY,34,26,0,9,2,0,924.6264,12,77.0522,102.7362667,1.333333333,0.222222222,0.0,0.0007241733,Low Potential,0.66958975135512,Tier 4,Small Store
37088,STOP & SHOP #554,34,20,0,48,4,1,2792.0703,57,48.98368947,58.16813125,1.1875,0.083333333,0.020833333,0.0007238104,Low Potential,2.02092952067112,Tier 4,Small Store
37354,STOP & SHOP #2580,34,20,0,47,3,1,3121.7788,49,63.70977143,66.42082553,1.042553191,0.063829787,0.021276596,0.0007236086,Low Potential,2.25894598697768,Tier 4,Small Store
11285,STOP AND SHOP #455,3,10,0,28,5,1,1575.7408,44,36.64513488,56.27645714,1.571428571,0.178571429,0.035714286,0.0007231664,Low Potential,1.13952280166912,Tier 4,Small Store
37467,STOP & SHOP #2552-W HEMPSTEAD,34,20,0,66,4,1,3407.7902,75,45.43720267,51.63318485,1.136363636,0.060606061,0.015151515,0.0007220894,Low Potential,2.46072918084388,Tier 4,Small Store
60793,#204 BRISTOL,31,3,0,296,328,14,272809.88,6182,52.01332316,921.655,20.88513514,1.108108108,0.047297297,0.0007189836,Low Potential,196.145829637968,Tier 4,Large Store
78175,STOP & SHOP #718 S.M.,34,26,0,63,2,1,3148.5295,87,38.39670122,49.97665873,1.380952381,0.031746032,0.015873016,0.0007176952,Low Potential,2.2596845092084004,Tier 4,Small Store
37481,STOP & SHOP #458,34,10,0,28,4,1,1638.146,34,48.18076471,58.50521429,1.214285714,0.142857143,0.035714286,0.00071675883,Low Potential,1.17415561032918,Tier 4,Small Store
37522,STOP & SHOP #663,34,3,0,37,4,1,2191.2839,47,46.6230617,59.22388919,1.27027027,0.108108108,0.027027027,0.0007140359,Low Potential,1.56465537169201,Tier 4,Small Store
11487,STOP AND SHOP #776,3,10,0,11,4,1,428.4136,12,35.70113333,38.94669091,1.090909091,0.363636364,0.090909091,0.0007126317,Low Potential,0.30530111207112,Tier 4,Small Store
37527,SUPER STOP & SHOP #673,34,3,0,46,4,1,2630.6811,58,45.35657069,57.18871957,1.260869565,0.086956522,0.02173913,0.0007105793,Low Potential,1.86930753456123,Tier 4,Small Store
37503,SUPER STOP & SHOP #2612,34,3,0,45,4,1,2710.1837,57,48.3961375,60.22630444,1.266666667,0.088888889,0.022222222,0.00071054336,Low Potential,1.925703032415232,Tier 4,Small Store
37406,STOP & SHOP #614,34,3,0,36,4,1,2036.2595,45,45.25021111,56.56276389,1.25,0.111111111,0.027777778,0.0007078032,Low Potential,1.4412709901304,Tier 4,Small Store
37524,STOP & SHOP #603,34,3,0,36,4,1,2126.3773,43,49.45063488,59.06603611,1.194444444,0.111111111,0.027777778,0.00070776744,Low Potential,1.504980618095112,Tier 4,Small Store
12004,STOP & SHOP # 2424,3,10,0,28,5,1,1178.1399,33,35.70120909,42.076425,1.178571429,0.178571429,0.035714286,0.0007074391,Low Potential,0.8334622305300898,Tier 4,Small Store
52682,ARAVINS ENTERPRISES INC,1,6,0,1,6,2,263.8924,6,43.98206667,263.8924,6.0,6.0,2.0,0.0007062218,Low Potential,0.18636656573432,Tier 4,Small Store
37427,STOP & SHOP #658,34,3,0,45,4,1,2170.7431,51,42.5635902,48.23873556,1.133333333,0.088888889,0.022222222,0.00070392847,Low Potential,1.528047869146057,Tier 4,Small Store
78102,STOP & SHOP #94 S.M.,34,10,0,11,1,1,398.0735,11,36.1885,36.1885,1.0,0.090909091,0.090909091,0.00069972087,Low Potential,0.278540335743945,Tier 4,Small Store
11336,STOP AND SHOP #529,3,20,0,1,1,1,63.69,1,63.69,63.69,1.0,1.0,1.0,0.0006952669,Low Potential,0.044281548861,Tier 4,Small Store
78138,STOP & SHOP #688 S.M.,34,3,0,48,2,1,2135.2315,59,37.46020175,44.48398958,1.229166667,0.041666667,0.020833333,0.0006899623,Low Potential,1.47322923677245,Tier 4,Small Store
37437,STOP & SHOP #695,34,3,0,72,4,1,4122.3548,98,44.3263957,57.25492778,1.361111111,0.055555556,0.013888889,0.00068823213,Low Potential,2.8371370246197243,Tier 4,Small Store
11216,STOP AND SHOP #20,3,10,0,24,5,1,1037.7825,29,35.78560345,43.2409375,1.208333333,0.208333333,0.041666667,0.0006882272,Low Potential,0.714230144184,Tier 4,Small Store
52841,SUPERVALUE - WAREHOUSE,1,6,0,1,6,0,3931.2269,181,655.2044833,3931.2269,181.0,6.0,0.0,0.0006873043,Low Potential,2.7019491526456703,Tier 4,Small Store
36805,STOP & SHOP #2593,34,20,0,32,4,1,1745.8901,36,48.49694722,54.55906562,1.125,0.125,0.03125,0.0006847803,Low Potential,1.19555114644503,Tier 4,Small Store
37132,STOP & SHOP/GU #887,34,18,0,34,4,1,1581.6185,38,41.62153947,46.51819118,1.117647059,0.117647059,0.029411765,0.0006823598,Low Potential,1.0792328833363,Tier 4,Small Store
11290,STOP AND SHOP #462,3,10,0,12,5,1,464.1239,13,35.70183846,38.67699167,1.083333333,0.416666667,0.083333333,0.00068122824,Low Potential,0.316174307538936,Tier 4,Small Store
78415,STOP & SHOP #2404 S.M.,34,10,0,9,1,1,325.6965,9,36.1885,36.1885,1.0,0.111111111,0.111111111,0.00067890604,Low Potential,0.22111732105686,Tier 4,Small Store
11205,STOP AND SHOP #6,3,10,0,29,5,1,1249.5405,35,35.70115714,43.08760345,1.206896552,0.172413793,0.034482759,0.00067235855,Low Potential,0.840139238746275,Tier 4,Small Store
11223,STOP AND SHOP #35,3,10,0,32,5,1,1466.1761,41,35.76039268,45.81800312,1.28125,0.15625,0.03125,0.00067235855,Low Potential,0.985796036640655,Tier 4,Small Store
71841,STOP & SHOP #723 BAKERY,34,26,0,16,2,0,1461.6918,19,76.93114737,91.3557375,1.1875,0.125,0.0,0.0006720149,Low Potential,0.98227866880782,Tier 4,Small Store
71981,STOP & SHOP #3 BAKERY,34,10,0,5,2,0,697.6098,9,87.201225,139.52196,1.8,0.4,0.0,0.000671496,Low Potential,0.4684421902608,Tier 4,Small Store
37484,STOP & SHOP #2805,34,18,0,87,4,1,4803.8779,117,43.67161727,55.21698736,1.344827586,0.045977011,0.011494253,0.0006692573,Low Potential,3.2150303528836703,Tier 4,Small Store
71701,STOP & SHOP #721 BAKERY,34,26,0,13,2,0,1231.9152,16,76.9947,94.76270769,1.230769231,0.153846154,0.0,0.0006680055,Low Potential,0.8229261291336,Tier 4,Small Store
37525,STOP & SHOP #653,34,3,0,89,4,1,5669.9882,133,46.09746504,63.70773258,1.494382022,0.04494382,0.011235955,0.00066784257,Low Potential,3.786659491357674,Tier 4,Small Store
78390,STOP & SHOP #665 S.M.,34,3,0,56,2,1,2533.315,70,38.38356061,45.23776786,1.25,0.035714286,0.017857143,0.00066491263,Low Potential,1.68443313926845,Tier 4,Small Store
11250,STOP AND SHOP #85,3,10,0,18,4,1,749.7163,21,35.70077619,41.65090556,1.166666667,0.222222222,0.055555556,0.0006636559,Low Potential,0.49755364582117,Tier 4,Small Store
11272,STOP AND SHOP #422,3,10,0,19,4,1,1040.2563,29,35.8709069,54.75033158,1.526315789,0.210526316,0.052631579,0.0006626172,Low Potential,0.68929171678836,Tier 4,Small Store
37057,STOP & SHOP #810,34,18,0,30,4,1,1833.5609,35,52.38745429,61.11869667,1.166666667,0.133333333,0.033333333,0.0006625654,Low Potential,1.2148540111328598,Tier 4,Small Store
37469,STOP & SHOP #817-HACKENSACK,34,18,0,29,4,1,1397.936,33,42.36169697,48.20468966,1.137931034,0.137931034,0.034482759,0.0006612152,Low Potential,0.9243365318272,Tier 4,Small Store
45125,MICRONESIAN MART,37,8,0,3,2,0,1682.06,3,560.6866667,560.6866667,1.0,0.666666667,0.0,0.000660063,Low Potential,1.11026556978,Tier 4,Small Store
37403,STOP & SHOP #607,34,3,0,77,4,1,4413.8632,104,43.27316863,57.3228987,1.350649351,0.051948052,0.012987013,0.00065881544,Low Potential,2.907921226207808,Tier 4,Small Store
37478,STOP & SHOP #812,34,18,0,28,4,1,1516.6507,34,44.60737353,54.16609643,1.214285714,0.142857143,0.035714286,0.00065754965,Low Potential,0.997273136957255,Tier 4,Small Store
11541,STOP AND SHOP #2411,3,10,0,18,6,1,714.036,20,35.7018,39.66866667,1.111111111,0.333333333,0.055555556,0.000656411,Low Potential,0.4687010847959999,Tier 4,Small Store
11304,STOP AND SHOP #489,3,10,0,19,6,1,716.4798,20,35.82399,37.70946316,1.052631579,0.315789474,0.052631579,0.000656411,Low Potential,0.4703052219977999,Tier 4,Small Store
37596,STOP & SHOP #2596,34,20,0,53,4,1,2735.9588,61,44.85178361,51.62186415,1.150943396,0.075471698,0.018867925,0.0006553556,Low Potential,1.79302592094928,Tier 4,Small Store
37555,STOP & SHOP #2545,34,20,0,41,4,1,2075.899,46,45.12823913,50.63168293,1.12195122,0.097560976,0.024390244,0.000652795,Low Potential,1.3551364877049998,Tier 4,Small Store
37090,STOP & SHOP #555,34,20,0,38,4,1,1919.8388,44,43.6327,50.52207368,1.157894737,0.105263158,0.026315789,0.000652795,Low Potential,1.253261169446,Tier 4,Small Store
37027,STOP & SHOP #570,34,20,0,66,4,1,3041.3269,74,41.09901216,46.08071061,1.121212121,0.060606061,0.015151515,0.00064959325,Low Potential,1.975625425283425,Tier 4,Small Store
11233,STOP AND SHOP #54,3,10,0,12,4,1,430.8574,12,35.90478333,35.90478333,1.0,0.333333333,0.083333333,0.00064430304,Low Potential,0.277602732626496,Tier 4,Small Store
37276,0109 GIANT N. CENTER ST.,34,11,0,39,2,1,1664.771,46,39.63740476,42.6864359,1.179487179,0.051282051,0.025641026,0.0006440053,Low Potential,1.0721213472863,Tier 4,Small Store
52927,G.F.S. SAS,1,33,0,1,2,2,139.2205,3,69.61025,139.2205,3.0,2.0,2.0,0.0006415885,Low Potential,0.0893222717642499,Tier 4,Small Store
78241,SUPER STOP & SHOP #474 GM,34,10,0,32,2,1,1411.3915,39,38.14571622,44.10598437,1.21875,0.0625,0.03125,0.00064013817,Low Potential,0.9034855719635552,Tier 4,Small Store
72041,STOP & SHOP #36 BAKERY,34,10,0,4,2,0,537.0654,7,76.72362857,134.26635,1.75,0.5,0.0,0.0006398387,Low Potential,0.3436352273509799,Tier 4,Small Store
37361,STOP & SHOP #2590,34,20,0,46,4,1,2567.5401,53,48.44415283,55.81608913,1.152173913,0.086956522,0.02173913,0.0006379079,Low Potential,1.63785411335679,Tier 4,Small Store
73411,STOP & SHOP #12 BAKERY,34,10,0,5,2,0,769.602,10,76.9602,153.9204,2.0,0.4,0.0,0.00063297513,Low Potential,0.48713892599826,Tier 4,Small Store
78108,STOP & SHOP #674 S.M.,34,3,0,22,2,1,977.1295,27,36.18998148,44.41497727,1.227272727,0.090909091,0.045454545,0.0006312654,Low Potential,0.6168280446693001,Tier 4,Small Store
72091,STOP & SHOP #707 BAKERY,34,26,0,11,2,0,999.3786,13,76.87527692,90.8526,1.181818182,0.181818182,0.0,0.00062766136,Low Potential,0.6272713312308961,Tier 4,Small Store
71811,STOP & SHOP #720 BAKERY,34,26,0,11,2,0,1002.1386,13,77.08758462,91.10350909,1.181818182,0.181818182,0.0,0.00062766136,Low Potential,0.6290036765844961,Tier 4,Small Store
11213,STOP AND SHOP #17,3,10,0,13,4,1,502.258,14,35.87557143,38.63523077,1.076923077,0.307692308,0.076923077,0.000625929,Low Potential,0.314377847682,Tier 4,Small Store
11298,STOP AND SHOP #478,3,10,0,13,5,1,499.8242,14,35.70172857,38.44801538,1.076923077,0.384615385,0.076923077,0.000625929,Low Potential,0.3128544616818,Tier 4,Small Store
37168,0760 GIANT RICHMOND HWY.,34,29,0,18,2,1,796.177,22,36.18986364,44.23205556,1.222222222,0.111111111,0.055555556,0.0006249946,Low Potential,0.4976063256442,Tier 4,Small Store
37344,0798 GIANT OX ROAD,34,29,0,18,2,1,796.187,22,36.19031818,44.23261111,1.222222222,0.111111111,0.055555556,0.0006249946,Low Potential,0.4976125755902,Tier 4,Small Store
37054,STOP & SHOP #541,34,20,0,58,4,1,2958.2044,66,44.82127879,51.00352414,1.137931034,0.068965517,0.017241379,0.00062405027,Low Potential,1.846068254535188,Tier 4,Small Store
37303,0341 GIANT AUDREY LANE,34,11,0,9,2,1,325.7165,9,36.19072222,36.19072222,1.0,0.222222222,0.111111111,0.00062373333,Low Potential,0.203160237180945,Tier 4,Small Store
37333,0326 GIANT FOOD STORE,34,11,0,9,2,1,325.7065,9,36.18961111,36.18961111,1.0,0.222222222,0.111111111,0.00062373333,Low Potential,0.203153999847645,Tier 4,Small Store
36864,STOP & SHOP # 2424,34,10,0,48,4,1,2708.2133,59,45.90192034,56.42111042,1.229166667,0.083333333,0.020833333,0.00062347745,Low Potential,1.688509922340085,Tier 4,Small Store
37550,STOP & SHOP #599,34,20,0,83,4,1,5130.6383,107,48.40224811,61.81491928,1.289156627,0.048192771,0.012048193,0.0006222821,Low Potential,3.1927043756644298,Tier 4,Small Store
71921,STOP & SHOP #490 BAKERY,34,10,0,9,2,0,921.8664,12,83.80603636,102.4296,1.333333333,0.222222222,0.0,0.00062094466,Low Potential,0.5724280183134239,Tier 4,Small Store
11297,STOP AND SHOP #475,3,10,0,41,6,1,1970.9479,55,35.83541636,48.0719,1.341463415,0.146341463,0.024390244,0.00061689044,Low Potential,1.215858917248076,Tier 4,Small Store
71441,STOP & SHOP #716 BAKERY,34,26,0,10,2,0,1007.6586,13,77.5122,100.76586,1.3,0.2,0.0,0.0006161797,Low Potential,0.62089877385042,Tier 4,Small Store
37501,STOP & SHOP #545,34,20,0,65,4,1,3137.754,81,39.221925,48.27313846,1.246153846,0.061538462,0.015384615,0.0006152323,Low Potential,1.9304476102542,Tier 4,Small Store
37473,STOP & SHOP #2502,34,20,0,50,4,1,2355.0444,56,42.05436429,47.100888,1.12,0.08,0.02,0.00061368826,Low Potential,1.445263100058744,Tier 4,Small Store
78255,STOP & SHOP #613 S.M.,34,3,0,37,2,1,1628.5525,45,36.19005556,44.01493243,1.216216216,0.054054054,0.027027027,0.00061353913,Low Potential,0.999180684009325,Tier 4,Small Store
78370,STOP & SHOP #423 S.M.,34,10,0,46,2,1,2099.003,58,38.16369091,45.6305,1.260869565,0.043478261,0.02173913,0.0006115612,Low Potential,1.2836687934836002,Tier 4,Small Store
78437,STOP & SHOP #406 S.M.,34,10,0,45,2,1,1918.0805,53,38.36161,42.62401111,1.177777778,0.044444444,0.022222222,0.0006115612,Low Potential,1.1730236122766,Tier 4,Small Store
78234,SUPER STOP & SHOP #472 S.M.,34,10,0,49,2,1,2171.35,60,38.09385965,44.31326531,1.224489796,0.040816327,0.020408163,0.0006115612,Low Potential,1.32791341162,Tier 4,Small Store
70931,STOP & SHOP #2611 BAKERY,34,3,0,14,2,0,1386.9396,18,77.0522,99.06711429,1.285714286,0.142857143,0.0,0.00060916384,Low Potential,0.844873452584064,Tier 4,Small Store
72891,STOP & SHOP #619 BAKERY,34,3,0,13,2,0,1303.9074,17,76.70043529,100.3005692,1.307692308,0.153846154,0.0,0.00060916384,Low Potential,0.7942932387884161,Tier 4,Small Store
72871,STOP & SHOP #727 BAKERY,34,3,0,10,2,0,769.602,10,76.9602,76.9602,1.0,0.2,0.0,0.00060889224,Low Potential,0.4686046856884799,Tier 4,Small Store
37405,STOP & SHOP #610,34,3,0,25,4,1,1503.6624,28,53.70222857,60.146496,1.12,0.16,0.04,0.00060626754,Low Potential,0.911621704238496,Tier 4,Small Store
52550,PRESIDENTE #46,1,6,0,12,10,2,2119.7118,22,111.5637789,176.64265,1.833333333,0.833333333,0.166666667,0.0006043841,Low Potential,1.2811201085023802,Tier 4,Small Store
73251,STOP & SHOP #469 BAKERY,34,10,0,18,2,0,2148.2616,28,76.72362857,119.3478667,1.555555556,0.111111111,0.0,0.00060237566,Low Potential,1.294060499152656,Tier 4,Small Store
37597,STOP & SHOP #2586,34,20,0,44,4,1,2488.1693,54,46.07720926,56.54930227,1.227272727,0.090909091,0.022727273,0.0006005255,Low Potential,1.4942091129671502,Tier 4,Small Store
37392,STOP & SHOP #521,34,20,0,53,4,1,3050.1904,64,47.659225,57.55076226,1.20754717,0.075471698,0.018867925,0.00060049514,Low Potential,1.831624511274656,Tier 4,Small Store
78180,STOP & SHOP #491 S.M.,34,10,0,18,1,1,651.403,18,36.18905556,36.18905556,1.0,0.055555556,0.055555556,0.0005992262,Low Potential,0.3903377443585999,Tier 4,Small Store
78271,STOP & SHOP #619 S.M.,34,3,0,12,1,1,434.262,12,36.1885,36.1885,1.0,0.083333333,0.083333333,0.0005990107,Low Potential,0.2601275846034,Tier 4,Small Store
37059,STOP & SHOP 583,34,20,0,34,4,1,1965.8411,42,47.9473439,57.81885588,1.235294118,0.117647059,0.029411765,0.0005981489,Low Potential,1.17586569153979,Tier 4,Small Store
37482,STOP & SHOP #590,34,20,0,33,4,1,1896.1541,40,47.4038525,57.45921515,1.212121212,0.121212121,0.03030303,0.0005981489,Low Potential,1.13418248914549,Tier 4,Small Store
37024,STOP & SHOP #559,34,20,0,35,4,1,2009.8242,42,47.85295714,57.42354857,1.2,0.114285714,0.028571429,0.0005981489,Low Potential,1.20217413442338,Tier 4,Small Store
37020,STOP & SHOP #564,34,20,0,42,4,1,2389.3876,48,49.77890833,56.89018095,1.142857143,0.095238095,0.023809524,0.00059772294,Low Potential,1.428191781071544,Tier 4,Small Store
37174,0770 GIANT JEFF.DAVIS HWY,34,29,0,16,2,1,579.036,16,36.18975,36.18975,1.0,0.125,0.0625,0.0005971874,Low Potential,0.3457930033464,Tier 4,Small Store
37382,0789 GIANT FALMOUTH,34,29,0,16,2,1,579.036,16,36.18975,36.18975,1.0,0.125,0.0625,0.0005971874,Low Potential,0.3457930033464,Tier 4,Small Store
37383,0237 GIANT SOUTH RIDING,34,29,0,16,2,1,579.036,16,36.18975,36.18975,1.0,0.125,0.0625,0.0005971874,Low Potential,0.3457930033464,Tier 4,Small Store
36863,STOP & SHOP # 2489,34,10,0,51,4,1,2421.6774,59,41.75305862,47.48387059,1.156862745,0.078431373,0.019607843,0.0005970061,Low Potential,1.44575618003214,Tier 4,Small Store
37540,STOP & SHOP #2565,34,20,0,67,4,1,3178.6517,80,39.73314625,47.44256269,1.194029851,0.059701493,0.014925373,0.0005956477,Low Potential,1.8933565742060896,Tier 4,Small Store
37495,STOP & SHOP #2551,34,20,0,68,4,1,3161.0133,84,38.54894268,46.48548971,1.235294118,0.058823529,0.014705882,0.0005956477,Low Potential,1.8828503018144096,Tier 4,Small Store
37039,STOP & SHOP #544,34,20,0,36,4,1,1731.4771,41,42.23114878,48.09658611,1.138888889,0.111111111,0.027777778,0.0005925798,Low Potential,1.02603835362258,Tier 4,Small Store
37006,SUPER STOP & SHOP #850,34,18,0,41,4,1,2340.1899,49,47.75897755,57.07780244,1.195121951,0.097560976,0.024390244,0.0005916664,Low Potential,1.38461173344936,Tier 4,Small Store
78414,STOP & SHOP #2403 S.M.,34,10,0,49,2,1,2316.174,64,38.6029,47.26885714,1.306122449,0.040816327,0.020408163,0.0005901904,Low Potential,1.3669836595296,Tier 4,Small Store
37092,STOP & SHOP #888,34,18,0,36,4,1,2040.5027,43,47.45355116,56.68063056,1.194444444,0.111111111,0.027777778,0.00058935455,Low Potential,1.202579550532285,Tier 4,Small Store
73381,STOP & SHOP #731 BAKERY,34,26,0,12,2,0,1154.403,15,76.9602,96.20025,1.25,0.166666667,0.0,0.00058909116,Low Potential,0.6800486023774801,Tier 4,Small Store
37438,STOP & SHOP #784,34,10,0,38,4,1,2157.8354,46,46.90946522,56.78514211,1.210526316,0.105263158,0.026315789,0.0005870431,Low Potential,1.26674238250574,Tier 4,Small Store
71721,STOP & SHOP #623 BAKERY,34,3,0,9,2,0,924.6264,12,77.0522,102.7362667,1.333333333,0.222222222,0.0,0.000585574,Low Potential,0.5414371795535999,Tier 4,Small Store
73421,STOP & SHOP #651 BAKERY,34,3,0,9,2,0,927.3864,12,77.2822,103.0429333,1.333333333,0.222222222,0.0,0.000585574,Low Potential,0.5430533637935999,Tier 4,Small Store
37266,0198 GIANT FALLS RD.,34,11,0,10,2,1,361.915,10,36.1915,36.1915,1.0,0.2,0.1,0.00058528886,Low Potential,0.2118248177669,Tier 4,Small Store
37553,2304 GIANT PERRY HALL,34,11,0,10,2,1,361.895,10,36.1895,36.1895,1.0,0.2,0.1,0.00058528886,Low Potential,0.2118131119897,Tier 4,Small Store
37227,0155 GIANT CRADEROCK WAY,34,11,0,10,2,1,361.905,10,36.1905,36.1905,1.0,0.2,0.1,0.00058528886,Low Potential,0.2118189648783,Tier 4,Small Store
37280,0315 GIANT ANNAPOLIS RD.,34,11,0,10,2,1,361.895,10,36.1895,36.1895,1.0,0.2,0.1,0.00058528886,Low Potential,0.2118131119897,Tier 4,Small Store
37253,0131 GIANT OLD PHIL. RD.,34,11,0,10,2,1,361.895,10,36.1895,36.1895,1.0,0.2,0.1,0.00058528886,Low Potential,0.2118131119897,Tier 4,Small Store
37307,0347 GIANT CAMPUS WAY SO.,34,11,0,13,2,1,542.8475,15,36.18983333,41.7575,1.153846154,0.153846154,0.076923077,0.00058475276,Low Potential,0.3174315738841,Tier 4,Small Store
78210,SUPER STOP & SHOP #473 S.M.,34,10,0,13,2,1,542.8675,15,36.19116667,41.75903846,1.153846154,0.153846154,0.076923077,0.00058475276,Low Potential,0.3174432689392999,Tier 4,Small Store
73911,STOP & SHOP #605 BAKERY,34,3,0,15,2,0,1306.6674,17,76.86278824,87.11116,1.133333333,0.133333333,0.0,0.0005837782,Low Potential,0.7628039427706801,Tier 4,Small Store
71621,STOP & SHOP #615 BAKERY,34,3,0,13,2,0,1157.163,15,77.1442,89.01253846,1.153846154,0.153846154,0.0,0.0005837782,Low Potential,0.6755265332466001,Tier 4,Small Store
37449,STOP & SHOP #529,34,20,0,72,4,1,3947.0066,90,44.34838876,54.81953611,1.25,0.055555556,0.013888889,0.00058163743,Low Potential,2.2957267750170383,Tier 4,Small Store
37499,STOP & SHOP #2553-WEST ISLIP,34,20,0,72,4,1,4002.5863,96,42.58070532,55.59147639,1.333333333,0.055555556,0.013888889,0.00058163743,Low Potential,2.328054008885209,Tier 4,Small Store
37391,STOP & SHOP #513,34,20,0,64,4,1,3652.596,84,43.48328571,57.0718125,1.3125,0.0625,0.015625,0.0005791332,Low Potential,2.1153396097872,Tier 4,Small Store
37040,STOP & SHOP #558,34,20,0,65,4,1,3551.1513,89,42.27561071,54.63309692,1.369230769,0.061538462,0.015384615,0.0005791332,Low Potential,2.05658961605316,Tier 4,Small Store
78341,STOP & SHOP #714 S.M.,34,26,0,13,2,1,470.4505,13,36.1885,36.1885,1.0,0.153846154,0.076923077,0.00057749834,Low Potential,0.27168438280217,Tier 4,Small Store
37359,STOP & SHOP #2817,34,18,0,71,4,1,3870.3761,89,43.98154659,54.51233944,1.253521127,0.056338028,0.014084507,0.0005730857,Low Potential,2.21805719653177,Tier 4,Small Store
37219,0147 GIANT LIVINGSTON,34,11,0,10,2,1,398.1035,11,36.19122727,39.81035,1.1,0.2,0.1,0.0005712566,Low Potential,0.2274192518581,Tier 4,Small Store
37321,0365 GIANT EMMORTON RD,34,11,0,10,2,1,398.1035,11,36.19122727,39.81035,1.1,0.2,0.1,0.0005712566,Low Potential,0.2274192518581,Tier 4,Small Store
36993,2312 GIANT GLEN BURNIE,34,11,0,10,2,1,398.0935,11,36.19031818,39.80935,1.1,0.2,0.1,0.0005712566,Low Potential,0.2274135392921,Tier 4,Small Store
37072,STOP & SHOP #526,34,20,0,47,4,1,2544.8671,58,43.87701897,54.14610851,1.234042553,0.085106383,0.021276596,0.0005710846,Low Potential,1.45333440985666,Tier 4,Small Store
78270,STOP & SHOP #608 S.M.,34,3,0,48,2,1,2062.8545,57,36.8366875,42.97613542,1.1875,0.041666667,0.020833333,0.0005709972,Low Potential,1.1778841435074,Tier 4,Small Store
52546,PRESIDENTE #32,1,6,0,14,17,2,2657.2837,31,85.71882903,189.8059786,2.214285714,1.214285714,0.142857143,0.0005704326,Low Potential,1.5158012499286202,Tier 4,Small Store
52530,PRESIDENTE # 35,1,6,0,8,8,0,4933.8474,17,379.5267231,616.730925,2.125,1.0,0.0,0.00056939485,Low Potential,2.80930730024589,Tier 4,Small Store
