store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order,adoption_probability,segment,potential_revenue
19121,99 RANCH MARKET - 1601 EDISON-NJ,4,18,0,28,16,4,1412.57,45,33.63261905,50.44892857,1.607142857,0.571428571,0.142857143,0.34072587,Low Potential,481.299140689075
11015010,7 DAY EXPRESS-010,20,28,0,6,9,2,1471.69,33,122.6408333,245.2816667,5.5,1.5,0.333333333,0.3384735,Low Potential,498.128063480258
34426,JEKYLL MARKET,29,7,0,29,29,7,2412.8355,71,34.46907857,83.20122414,2.448275862,1.0,0.24137931,0.33662048,Low Potential,812.2098437419385
50195,MCKAY'S MARKET #27,30,23,0,73,92,6,12769.2,270,47.29333333,174.9205479,3.698630137,1.260273973,0.082191781,0.3364127,Low Potential,4295.7210236907
11497010,BORDER TOWN FOODS #8-010,20,28,0,66,73,6,18083.2,393,57.40698413,273.9878788,5.954545455,1.106060606,0.090909091,0.333174,Low Potential,6024.851900482178
45581,FOODLAND #24 PUKALANI,37,8,0,281,141,5,116558.43,2330,53.59008276,414.7986833,8.291814947,0.501779359,0.017793594,0.33282927,Low Potential,38794.05679469436
12793010,G.E. FOODLAND #7-010,13,28,0,37,42,5,3808.45,92,48.20822785,102.9310811,2.486486486,1.135135135,0.135135135,0.32893944,Low Potential,1252.749402141571
14301010,MI POCO LOCO #1-010,20,28,0,32,30,6,3406.08,66,51.60727273,106.44,2.0625,0.9375,0.1875,0.327994,Low Potential,1117.1737660217284
48095,COMMISSARY SAVORY,37,8,0,55,1,1,4251.03,230,75.91125,77.29145455,4.181818182,0.018181818,0.018181818,0.32790744,Low Potential,1393.9443776142596
30079,VITOZONE,24,18,0,33,10,6,5750.2755,133,119.7974063,174.2507727,4.03030303,0.303030303,0.181818182,0.32757235,Low Potential,1883.6312341496944
46665,HAWAII VENDOR RECEIVABLES,37,8,0,3,6,2,2587.24,39,369.6057143,862.4133333,13.0,2.0,0.666666667,0.32529694,Low Potential,841.6212509560585
14377010,POCO LOCO SPRMERCADO #8-010,20,28,0,93,38,5,14260.49,263,54.22239544,153.3386022,2.827956989,0.408602151,0.053763441,0.3248021,Low Potential,4631.837108418345
11148010,LMMM #94-010,20,28,0,9,12,4,1223.72,27,45.32296296,135.9688889,3.0,1.333333333,0.444444444,0.32453623,Low Potential,397.14148044228557
50079,NEWPORT AVENUE MARKET,30,23,0,102,40,7,24664.3,567,44.3602518,241.8068627,5.558823529,0.392156863,0.068627451,0.32354948,Low Potential,7980.121420970559
16397010,WEST'S MODEL MKT-010,20,28,0,9,15,3,800.27,20,42.11947368,88.91888889,2.222222222,1.666666667,0.333333333,0.32324576,Low Potential,258.68388737916945
13842010,LA MICH MM 55 HOU-010,20,28,0,28,19,5,3408.25,77,44.26298701,121.7232143,2.75,0.678571429,0.178571429,0.32172272,Low Potential,1096.5114471241832
30173,JOHN'S FRIENDLY MARKET,24,18,0,10,30,6,3232.4694,70,46.84738261,323.24694,7.0,3.0,0.6,0.3202877,Low Potential,1035.320203888321
45132,EL TORO LOCO-MADERA,37,2,0,31,32,5,3696.66,92,42.49034483,119.2470968,2.967741935,1.032258065,0.161290323,0.3199828,Low Potential,1182.8676060158014
25652,SF-311 LIME TREE MKT.,24,20,0,17,35,8,2377.8071,85,27.97420118,139.8710059,5.0,2.058823529,0.470588235,0.31872135,Low Potential,757.8578984811724
46193,SHOPPERS CORNER,37,2,0,104,91,16,46800.05,1330,44.65653626,450.0004808,12.78846154,0.875,0.153846154,0.3171294,Low Potential,14841.67193337828
13450010,KILLEEN NUTRITION CT-010,20,28,0,60,14,3,20459.16,402,78.68907692,340.986,6.7,0.233333333,0.05,0.3150523,Low Potential,6445.70542821765
19557,ROY'S MARKET,4,17,0,8,10,5,703.15,16,43.946875,87.89375,2.0,1.25,0.625,0.31322443,Low Potential,220.24376136660575
46111,F4L NUG - WOODLAND,37,2,0,109,187,12,70333.87,1722,47.45875169,645.2648624,15.79816514,1.71559633,0.110091743,0.3121572,Low Potential,21955.224887086748
12379010,EL AHORRO #11-010,20,28,0,108,50,5,15460.44,316,55.61309353,143.1522222,2.925925926,0.462962963,0.046296296,0.31142524,Low Potential,4814.771219691038
47958,NUGGET MARKET #10,37,2,0,106,135,10,21457.91,521,41.8282846,202.4331132,4.91509434,1.273584906,0.094339623,0.31103286,Low Potential,6674.115148490965
11073010,ALL N GO-010,20,28,0,14,7,1,808.1,27,29.92962963,57.72142857,1.928571429,0.5,0.071428571,0.3108489,Low Potential,251.19698941111565
13773010,LA MICH MM 56 HOU-010,20,28,0,46,27,4,7021.71,160,44.44120253,152.6458696,3.47826087,0.586956522,0.086956522,0.31055227,Low Potential,2180.607974307239
47059,EL PAISANO SUPERMARKET,37,2,0,15,34,5,4084.47,92,46.41443182,272.298,6.133333333,2.266666667,0.333333333,0.310456,Low Potential,1268.048249848187
34452,SALYERS FAMILY MARKET,29,32,0,34,24,6,2901.9646,66,43.96916061,85.3519,1.941176471,0.705882353,0.176470588,0.3099246,Low Potential,899.3902251488685
13824010,LA MICH MM 27 DAL-010,20,28,0,9,9,3,546.64,14,39.04571429,60.73777778,1.555555556,1.0,0.333333333,0.30639288,Low Potential,167.4866029906273
24015,FRESCO Y MAS #0292,7,6,0,48,130,7,23252.72,500,48.34245322,484.4316667,10.41666667,2.708333333,0.145833333,0.3056155,Low Potential,7106.391986715794
46015,STAR MARKETS,37,2,0,106,118,11,31802.69,671,48.62796636,300.0253774,6.330188679,1.113207547,0.103773585,0.30538467,Low Potential,9712.053854888974
34428,KITES R&W,29,16,0,6,19,6,746.3401,19,39.28105789,124.3900167,3.166666667,3.166666667,1.0,0.30441308,Low Potential,227.19568872931004
46162,WAIANAE STORE,37,8,0,155,145,6,180842.565,2793,107.9012918,1166.726226,18.01935484,0.935483871,0.038709677,0.30394706,Low Potential,54966.566189754456
34456,SHUMAN FOODS,29,27,0,10,18,5,932.7204,20,46.63602,93.27204,2.0,1.8,0.5,0.30390632,Low Potential,283.45962577586175
34413,FOOD GIANT,29,29,0,8,33,5,1424.1966,36,40.69133143,178.024575,4.5,4.125,0.625,0.3030329,Low Potential,431.57843279451725
63797,TOPS #278,35,20,0,156,181,11,51342.07,1158,45.59686501,329.1158333,7.423076923,1.16025641,0.070512821,0.29602093,Low Potential,15198.327055125832
50104,LA TAPATIA MARKET,30,23,0,28,18,4,8660.1,146,96.22333333,309.2892857,5.214285714,0.642857143,0.142857143,0.29586926,Low Potential,2562.2573874145746
47966,REGION MARKET,37,2,0,32,29,7,4269.34,71,60.99057143,133.416875,2.21875,0.90625,0.21875,0.29578573,Low Potential,1262.809827669859
14380010,MILLS STREET MARKET-010,20,28,0,41,33,5,3480.4,71,49.01971831,84.88780488,1.731707317,0.804878049,0.12195122,0.29428804,Low Potential,1024.2400916576387
12388010,LA MICH SM 20 HOU-010,20,28,0,24,29,5,4245.39,91,52.41222222,176.89125,3.791666667,1.208333333,0.208333333,0.29109347,Low Potential,1235.8053009402752
45231,DEHOFF'S KEY MARKET,37,2,0,1,29,6,1415.91,29,48.82448276,1415.91,29.0,29.0,6.0,0.29091236,Low Potential,411.90571958094836
46820,MC GLOBAL NBK USA #9,37,28,0,1,2,0,663.29,19,331.645,663.29,19.0,2.0,0.0,0.28981128,Low Potential,192.22892613321542
24002,FRESCO Y MAS #0201,7,6,0,54,105,8,22679.887,462,53.99973095,419.9979074,8.555555556,1.944444444,0.148148148,0.28750256,Low Potential,6520.52550586149
19360,AMERICAS FOOD BASKET CABALLO,4,10,0,10,41,7,3412.82,72,64.39283019,341.282,7.2,4.1,0.7,0.2874867,Low Potential,981.1403670150042
24025,FRESCO Y MAS #0697,7,6,0,32,113,6,11274.836,236,51.95776959,352.338625,7.375,3.53125,0.1875,0.28411007,Low Potential,3203.2944370231626
11113010,BB MARKET-010,20,28,0,20,18,5,1233.58,28,44.05642857,61.679,1.4,0.9,0.25,0.28391233,Low Potential,350.2285731095075
12771010,G MART-010,20,28,0,25,5,1,8967.67,241,186.8264583,358.7068,9.64,0.2,0.04,0.28347093,Low Potential,2542.0737428969146
47231,LASSEN MARKET,37,2,0,13,25,7,1827.11,27,70.27346154,140.5469231,2.076923077,1.923076923,0.538461538,0.2829335,Low Potential,516.9506333777308
12385010,EL AHORRO SUPERMARKET #14-010,20,28,0,148,109,5,63615.82,1228,67.46110286,429.8366216,8.297297297,0.736486486,0.033783784,0.2829277,Low Potential,17998.677123247384
45185,NUGGET MARKET #18,37,2,0,95,132,11,18120.88,448,41.84960739,190.7461053,4.715789474,1.389473684,0.115789474,0.28187773,Low Potential,5107.87245325327
46094,NUGGET MARKET #6,37,2,0,105,144,11,37323.74,908,42.36519864,355.4641905,8.647619048,1.371428571,0.104761905,0.28165707,Low Potential,10512.495246911645
24064,SEDANO'S #37,7,6,0,33,62,4,3659.854,80,44.63236585,110.9046667,2.424242424,1.878787879,0.121212121,0.27921966,Low Potential,1021.9031792187094
14919010,POP'S SUPERMARKET-010,20,28,0,51,33,4,17186.83,397,101.099,336.9966667,7.784313725,0.647058824,0.078431373,0.27663958,Low Potential,4754.557445219755
30037,SALTAIRE MARKET,24,20,0,22,30,13,2608.7003,70,39.52576212,118.5772864,3.181818182,1.363636364,0.590909091,0.2762316,Low Potential,720.6054237019479
45246,NUGGET MARKET #3,37,2,0,18,66,6,3979.7,90,48.53292683,221.0944444,5.0,3.666666667,0.333333333,0.27545625,Low Potential,1096.2332369863987
24012,FRESCO Y MAS #0283,7,6,0,25,90,8,8013.246,176,52.37415686,320.52984,7.04,3.6,0.32,0.27520087,Low Potential,2205.252299678743
11717010,CASA D/PUEBLO #7-010,20,28,0,9,6,3,539.27,11,49.02454545,59.91888889,1.222222222,0.666666667,0.333333333,0.27155992,Low Potential,146.4441201546788
48081,NUGGET MARKET # 7,37,2,0,103,138,10,22281.27,564,40.73358318,216.3230097,5.475728155,1.339805825,0.097087379,0.27144167,Low Potential,6048.0651000192765
11151010,POCO LOCO #26-010,20,28,0,28,52,5,6276.03,123,51.86801653,224.1439286,4.392857143,1.857142857,0.178571429,0.27068806,Low Potential,1698.846366033554
50019,MCKAY'S MARKET #11,30,23,0,78,107,6,32350.96,716,45.50064698,414.7558974,9.179487179,1.371794872,0.076923077,0.27068532,Low Potential,8756.929802427292
15712010,S/M SIN FRONTERAS-010,20,1,0,97,48,4,23875.34,519,56.17727059,246.1375258,5.350515464,0.494845361,0.041237113,0.2703729,Low Potential,6455.244851889014
25680,SF-014 DEIRDRE SPMKT,24,20,0,56,91,11,15096.7561,396,40.04444589,269.5849304,7.071428571,1.625,0.196428571,0.26810494,Low Potential,4047.5148982410105
46417,SCOLARI'S #101,37,19,0,7,21,7,914.36,23,39.75478261,130.6228571,3.285714286,3.0,1.0,0.2666323,Low Potential,243.79789949059486
46767,SUN VALLEY MARKET,37,2,0,25,25,7,3056.66,59,51.80779661,122.2664,2.36,1.0,0.28,0.26635146,Low Potential,814.1458580350876
45788,MI RANCHO MONTEREY RD.,37,2,0,50,40,5,9503.69,190,50.28407407,190.0738,3.8,0.8,0.1,0.26583925,Low Potential,2526.453811337054
12769010,FRESHPLUS(NEW)#3-010,20,28,0,19,17,5,5726.49,99,62.92846154,301.3942105,5.210526316,0.894736842,0.263157895,0.26570112,Low Potential,1521.5347787886858
49368,WINN-DIXIE #0174,33,6,0,28,61,7,3293.6393,70,47.7339029,117.629975,2.5,2.178571429,0.25,0.26251796,Low Potential,864.639466321209
24016,FRESCO Y MAS #0353,7,6,0,35,111,8,13333.7005,282,52.28902157,380.9628714,8.057142857,3.171428571,0.228571429,0.2621046,Low Potential,3494.824244978592
12676010,FORET'S SUPERMKT-010,20,9,0,10,8,4,484.93,11,44.08454545,48.493,1.1,0.8,0.4,0.26194778,Low Potential,127.02633736640215
12832010,FIESTA FRESH #81-010,11,28,0,201,68,6,44193.2,973,50.04892412,219.8666667,4.84079602,0.338308458,0.029850746,0.261835,Low Potential,11571.326913535595
50021,MCKAY'S MARKET #17,30,23,0,74,87,6,15971.27,368,43.51844687,215.827973,4.972972973,1.175675676,0.081081081,0.25779182,Low Potential,4117.262716104388
39100,CANTINIS VILLAGE MARKET,28,21,0,20,21,5,1728.26,32,54.008125,86.413,1.6,1.05,0.25,0.25533196,Low Potential,441.28001889407636
12807010,FRESH PLUS-010,20,28,0,29,18,5,6579.03,120,55.28596639,226.8631034,4.137931034,0.620689655,0.172413793,0.25489414,Low Potential,1676.956176663637
24027,FRESCO Y MAS #2450,7,6,0,21,95,7,8647.135,190,53.37737654,411.7683333,9.047619048,4.523809524,0.333333333,0.25334647,Low Potential,2190.7211536197365
59816,CRONIGS UP ISLAND #826,27,10,0,159,73,10,27302.1,775,57.11736402,171.7113208,4.874213836,0.459119497,0.062893082,0.25221828,Low Potential,6886.088600340485
13594010,LA VIVA SUPERMARKET-010,20,28,0,21,28,5,2774.93,55,47.84362069,132.1395238,2.619047619,1.333333333,0.238095238,0.2518144,Low Potential,698.7673196426034
12944010,GREEN ACRES SUPER-010,20,28,0,24,26,5,2235.91,44,50.81613636,93.16291667,1.833333333,1.083333333,0.208333333,0.25161168,Low Potential,562.5810709646344
14635010,POCO LOCO SUPMERCADO #21-010,20,28,0,35,24,5,4671.23,93,50.22827957,133.4637143,2.657142857,0.685714286,0.142857143,0.25013334,Low Potential,1168.430341209769
48141,NUGGET MARKET #16,37,2,0,97,83,10,30440.85,727,44.63467742,313.8231959,7.494845361,0.855670103,0.103092784,0.24911474,Low Potential,7583.264339207857
14508010,OAK POINT FR D/S-010,20,9,0,34,18,5,3231.6,65,49.71692308,95.04705882,1.911764706,0.529411765,0.147058824,0.24862549,Low Potential,803.4581240773201
12146010,DAVE STREIFFER CO.5-010,15,28,0,5,43,6,5788.39,100,83.88971014,1157.678,20.0,8.6,1.2,0.24781099,Low Potential,1434.4266541966797
45840,CASA LUPE INC CPU,37,2,0,27,23,6,2799.18,58,50.89418182,103.6733333,2.148148148,0.851851852,0.222222222,0.24656022,Low Potential,690.1664252829552
15233010,SAMBASS MARKET-010,20,28,0,15,22,4,1598.6,37,43.20540541,106.5733333,2.466666667,1.466666667,0.266666667,0.24518533,Low Potential,391.9532693535089
46393,MI RANCHO STORY ROAD,37,2,0,39,27,5,6244.37,118,52.91838983,160.1120513,3.025641026,0.692307692,0.128205128,0.24315397,Low Potential,1518.3433832107485
59837,BLACKIES FARM FRESH PRODUCE,27,12,0,1,7,1,235.92,7,33.70285714,235.92,7.0,7.0,1.0,0.24305202,Low Potential,57.34083271622657
50017,MCKAY'S MARKET #7,30,23,0,79,101,6,22090.12,472,47.00025532,279.6217722,5.974683544,1.278481013,0.075949367,0.24226657,Low Potential,5351.697505236863
838,NORTH HOUSTON,5,28,0,20,65,6,142878.78,2814,1831.779231,7143.939,140.7,3.25,0.3,0.23984794,Low Potential,34269.18150803357
63800,TOPS PT #271,35,20,0,170,178,11,50108.44,1178,43.19693103,294.7555294,6.929411765,1.047058824,0.064705882,0.23686413,Low Potential,11868.892280228734
24018,FRESCO Y MAS #0361,7,6,0,31,116,8,11468.7585,236,50.97226,369.9599516,7.612903226,3.741935484,0.258064516,0.23615067,Low Potential,2708.354970255129
30166,MEGA MART - HALETHORPE,24,11,0,37,63,7,52634.2508,1133,358.0561279,1422.547319,30.62162162,1.702702703,0.189189189,0.23481531,Low Potential,12359.328150448222
47051,NUGGET MARKET # 8,37,2,0,104,139,11,29459.15,712,43.64318519,283.2610577,6.846153846,1.336538462,0.105769231,0.23343271,Low Potential,6876.729223826528
34455,SHARPSBURG GROCERY,29,16,0,7,8,3,311.3886,8,38.923575,44.48408571,1.142857143,1.142857143,0.428571429,0.23331226,Low Potential,72.65077927620113
46818,MC GLOBAL NBK USA #7,37,28,0,1,5,1,1023.51,21,204.702,1023.51,21.0,5.0,1.0,0.2316455,Low Potential,237.09148027986288
34323,SEABRA FOODS #15,29,6,0,57,87,5,4237.6386,101,41.95681782,74.34453684,1.771929825,1.526315789,0.087719298,0.2312411,Low Potential,979.9162408748389
15675010,SPR MERC MONT #9-010,20,28,0,1,2,1,62.3,2,31.15,62.3,2.0,2.0,1.0,0.230377,Low Potential,14.352487321197986
46669,MENDOTA VALLEY FOOD,37,2,0,39,41,5,17224.72,183,164.0449524,441.6594872,4.692307692,1.051282051,0.128205128,0.22970688,Low Potential,3956.6367491626743
11197010,ARLAN'S MARKET #28-010,10,28,0,138,92,5,31213.29,707,46.72648204,226.1832609,5.123188406,0.666666667,0.036231884,0.22910279,Low Potential,7151.051835181117
46577,MI RANCHO CHARTER ST,37,2,0,53,34,4,26097.81,505,78.3718018,492.4115094,9.528301887,0.641509434,0.075471698,0.2230294,Low Potential,5820.579032935202
12792010,G.E. FOODLAND #6-010,13,28,0,49,80,5,9000.14,199,48.12909091,183.6763265,4.06122449,1.632653061,0.102040816,0.21985528,Low Potential,1978.7282883125542
30807,WEIS MARKETS #210,36,11,0,161,174,20,37662.2498,885,43.14117961,233.9270174,5.49689441,1.080745342,0.124223602,0.21903127,Low Potential,8249.210567403017
45839,KUKUIULA STORE INC,37,8,0,11,36,5,3148.18,66,48.43353846,286.1981818,6.0,3.272727273,0.454545455,0.21779175,Low Potential,685.6476347485184
11063010,SM TELO #22-010,20,28,0,15,25,5,2403.7,50,53.41555556,160.2466667,3.333333333,1.666666667,0.333333333,0.21669136,Low Potential,520.8610217377543
25718,"DIMARCAR, LLC",24,18,0,47,64,7,24941.5232,482,95.92893538,530.6707064,10.25531915,1.361702128,0.14893617,0.21559703,Low Potential,5377.318412908173
30042,BELLS GROCERY,24,24,0,3,13,3,4275.2626,103,328.8663538,1425.087533,34.33333333,4.333333333,1.0,0.21420096,Low Potential,915.7653472276896
45832,MORIHARA STORE,37,8,0,5,24,6,1987.29,31,66.243,397.458,6.2,4.8,1.2,0.21351735,Low Potential,424.3209003214538
11683010,CALANDRO'S # 1-010,20,9,0,4,17,5,966.43,22,43.92863636,241.6075,5.5,4.25,1.25,0.21214257,Low Potential,205.02094567134975
906,SEVERN - SN WAREHOUSE,5,11,0,25,72,6,45368.5,987,596.9539474,1814.74,39.48,2.88,0.24,0.21132176,Low Potential,9587.351098142564
16509,ASSOCIATED,0,20,0,131,112,10,17216.5124,400,43.14915388,131.4237588,3.053435115,0.854961832,0.076335878,0.21101151,Low Potential,3632.882348488468
13844010,LA MICH SM 05 DAL-010,20,28,0,31,19,4,3018.98,58,52.05137931,97.38645161,1.870967742,0.612903226,0.129032258,0.21083388,Low Potential,636.5032589668035
49641,WINN-DIXIE #0658,33,6,0,36,78,7,5034.0353,118,43.39685603,139.8343139,3.277777778,2.166666667,0.194444444,0.210344,Low Potential,1058.879129453437
13953010,LA MICH SM 25 HOU-010,20,28,0,26,18,4,2349.93,49,47.9577551,90.38192308,1.884615385,0.692307692,0.153846154,0.21016148,Low Potential,493.86476041585206
45247,NUGGET MARKET #3-PROMO,37,2,0,2,138,7,6456.13,138,46.78355072,3228.065,69.0,69.0,3.5,0.20973663,Low Potential,1354.086951111406
11114010,BB MARKET-ELROY-010,20,28,0,5,18,6,1224.35,22,55.65227273,244.87,4.4,3.6,1.2,0.20918503,Low Potential,256.1156964227557
15300010,SEAFOOD CITY SUPERMARKET-010,20,28,0,2,2,1,58.03,2,29.015,29.015,1.0,1.0,0.5,0.20830263,Low Potential,12.087801733464003
11821010,COALGATE COUNTRY MKT-010,20,22,0,8,19,5,1210.96,22,55.04363636,151.37,2.75,2.375,0.625,0.2080356,Low Potential,251.9227940094471
30767,WEIS #232,36,24,0,188,213,21,46481.2442,1083,45.65937544,247.2406606,5.760638298,1.132978723,0.111702128,0.20529535,Low Potential,9542.38348834365
50016,MCKAY'S MARKET #4,30,23,0,78,124,6,41882.9,870,48.30784314,536.9602564,11.15384615,1.58974359,0.076923077,0.2033203,Low Potential,8515.643567481637
47252,NUGGET MARKET #5-FLORIN,37,2,0,107,133,10,31490.77,772,42.55509459,294.3062617,7.214953271,1.242990654,0.093457944,0.20278886,Low Potential,6385.9773364081975
47819,GARCIA'S SUPERMARKET,37,2,0,20,29,6,8863.31,47,201.4388636,443.1655,2.35,1.45,0.3,0.20235875,Low Potential,1793.5683545240759
45842,PACIFIC SUPERMARKET,37,8,0,43,19,5,8347.19,143,64.70689922,194.1206977,3.325581395,0.441860465,0.11627907,0.20151348,Low Potential,1682.0713395147027
13164010,HONG KONG FD MKT #5-010,20,28,0,3,13,4,1153.3,20,64.07222222,384.4333333,6.666666667,4.333333333,1.333333333,0.20134217,Low Potential,232.20791943669317
45706,NUGGET MKT #12 *CPU*,37,2,0,108,148,11,60058.04,1440,47.36438486,556.092963,13.33333333,1.37037037,0.101851852,0.2000784,Low Potential,12016.316429575681
34318,SEABRA FOODS #10,29,6,0,35,48,5,2007.0918,60,33.45153,57.34548,1.714285714,1.371428571,0.142857143,0.19968894,Low Potential,400.79403651410934
12536010,FAIRMOUNT GENERAL STORE-010,20,28,0,12,8,4,870.04,18,43.502,72.50333333,1.5,0.666666667,0.333333333,0.19947514,Low Potential,173.55135026574135
30146,FRESH TOWN SUPERMARKET 2,24,18,0,29,19,6,2268.6208,44,52.75862326,78.22830345,1.517241379,0.655172414,0.206896552,0.19877751,Low Potential,450.95079765090946
13813010,LA MICH MM 14 SA-010,20,28,0,5,4,4,248.66,5,49.732,49.732,1.0,0.8,0.8,0.19814532,Low Potential,49.27081404060125
24014,FRESCO Y MAS #0287,7,6,0,31,107,8,15106.8405,312,61.91328074,487.3174355,10.06451613,3.451612903,0.258064516,0.19410007,Low Potential,2932.2387535023317
12308010,DRUG EMP LUB#262-010,20,28,0,41,37,5,8528.02,132,67.68269841,208.0004878,3.219512195,0.902439024,0.12195122,0.19342989,Low Potential,1649.5739474475386
11584010,BOSWELL COUNTRY MKT-010,20,22,0,42,40,4,4955.97,103,47.65355769,117.9992857,2.452380952,0.952380952,0.095238095,0.19323029,Low Potential,957.6435016997159
50056,OAK HARBOR SUPER SAVER FOODS,30,31,0,67,119,12,25045.78,625,44.48628774,373.8176119,9.328358209,1.776119403,0.179104478,0.19319838,Low Potential,4838.804193328619
64232,#3801 DERUYTER BIG M,2,20,0,5,18,5,773.2553,18,42.95862778,154.65106,3.6,3.6,1.0,0.19205914,Low Potential,148.51075130352825
12295010,DORIGNAC-010,20,9,0,46,12,5,5498.81,128,43.64134921,119.5393478,2.782608696,0.260869565,0.108695652,0.18850334,Low Potential,1036.5440504021944
30808,WEIS MARKETS #93,36,11,0,88,167,19,22169.3596,525,43.81296364,251.9245409,5.965909091,1.897727273,0.215909091,0.18713413,Low Potential,4148.643861068732
34447,PAUL'S CASH GROCERY,29,16,0,6,8,3,124.8187,9,13.86874444,20.80311667,1.5,1.333333333,0.5,0.18581156,Low Potential,23.192757904173433
13268010,JHF SS-010,15,28,0,28,9,4,123665.52,2342,710.7213793,4416.625714,83.64285714,0.321428571,0.142857143,0.1857676,Low Potential,22973.047582873107
14058010,EL MERCADITO SUPMKT-010,20,28,0,23,13,4,2015.11,42,47.97880952,87.61347826,1.826086957,0.565217391,0.173913043,0.18512286,Low Potential,373.04293136820195
15694010,TELOLOAPAN #7 SM-010,20,28,0,44,34,5,6131.3,121,51.09416667,139.3477273,2.75,0.772727273,0.113636364,0.18422528,Low Potential,1129.5404354289174
47703,NUGGET MARKET # 9,37,2,0,107,135,10,31233.31,781,41.53365691,291.9000935,7.299065421,1.261682243,0.093457944,0.18410186,Low Potential,5750.110611614138
59817,CRONIGS DOWN ISLAND #827,27,10,0,223,87,9,69310.28,2129,63.41288198,310.8084305,9.547085202,0.390134529,0.040358744,0.18212457,Low Potential,12623.10494241774
12378010,EL AHORRO #10-010,20,28,0,144,52,5,37504.04,687,60.19910112,260.4447222,4.770833333,0.361111111,0.034722222,0.18183607,Low Potential,6819.58719135046
45170,STATE FOODS SUPER MARKET,37,2,0,19,31,5,3036.1,60,50.60166667,159.7947368,3.157894737,1.631578947,0.263157895,0.18084253,Low Potential,549.0560165897011
26132,FIFTH TOWER GROCERY,0,20,0,59,106,6,34800.9085,676,72.95787945,589.8459068,11.45762712,1.796610169,0.101694915,0.17978595,Low Potential,6256.714464163236
11250010,B & W MEAT CO.-010,20,28,0,4,2,1,52.5,4,13.125,13.125,1.0,0.5,0.25,0.17921202,Low Potential,9.40863098949194
